Baseline,transformer,mobilevit,lstm,gru
0.401595991835561,0.141863892548611,0.137276316870872,0.278791014307619,0.265998289365727
0.403806992926103,0.142809400059867,0.138337314719855,0.280929901550759,0.267713214587972
0.405967827546639,0.143738396340062,0.139369037752467,0.283010518288775,0.269366587734353
0.408179437795092,0.144686611023786,0.14043449333186,0.285158177368471,0.271081300870674
0.410341837953513,0.145618634049144,0.141471167785211,0.287248551527751,0.272735760328285
0.412553618295859,0.146569310333847,0.142540213694417,0.289403286049691,0.274449273383384
0.414714090894302,0.147503045973018,0.143579122763588,0.291498040627248,0.276100214841766
0.416917473625794,0.148453458966533,0.144648332066149,0.293652937004034,0.277805976085294
0.419078663458085,0.149390149431774,0.145693096788431,0.295759173143867,0.279460556608707
0.421288158670932,0.150345065146258,0.146769279566793,0.297927887010146,0.281172907956793
